2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
2869,00:00:01,59,C,F,Y,Y,,6.0,2.00,12:38:47,4851.0000,2748.0000,3.0,5,LAUNCHING,54,54,CXON
